director_name,director_facebook_likes,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,budget,title_year,movie_facebook_likes
Michael D. Sellers,0,640,Comedy,Katharine Ross,Eye of the Dolphin,1491,2500000,2006,140
Michael Haneke,0,6000,Drama,Naomi Watts,Funny Games,6748,15000000,2007,0
Michael Mann,0,855,Action,Wes Studi,The Last of the Mohicans,2144,40000000,1992,0
Michael Mann,0,26000,Action,Chris Hemsworth,Blackhat,28129,70000000,2015,11000
Michael Mann,0,40000,Biography,Johnny Depp,Public Enemies,64599,100000000,2009,0
Michael Mann,0,10000,Biography,Will Smith,Ali,14196,107000000,2001,0
Michael Mann,0,14000,Biography,Al Pacino,The Insider,18216,68000000,1999,0
Michael Mann,0,10000,Drama,Tom Cruise,Collateral,13581,65000000,2004,0
Michael Martin,0,625,Comedy,Joe Estevez,I Got the Hook Up,987,3500000,1998,280
Michael Roemer,0,581,Drama,Yaphet Kotto,Nothing But a Man,835,160000,1964,363
Mike Nichols,0,22000,Comedy,Philip Seymour Hoffman,Charlie Wilson's War,60646,75000000,2007,0
Mike Nichols,0,643,Comedy,Bob Newhart,Catch-22,2032,18000000,1970,0
Mike Nichols,0,2000,Comedy,Judy Greer,What Planet Are You From?,3954,50000000,2000,255
Mike Nichols,0,443,Drama,David Hyde Pierce,Wolf,1439,70000000,1994,0
Mike Nichols,0,20000,Drama,Natalie Portman,Closer,28027,27000000,2004,12000
Myles Berkowitz,0,1000,Comedy,Tia Carrere,20 Dates,1362,60000,1998,30
Nicolas Winding Refn,0,33000,Drama,Ryan Gosling,Drive,34337,15000000,2011,81000
Nora Ephron,0,11000,Biography,Meryl Streep,Julie  Julia,13321,40000000,2009,13000
Nora Ephron,0,15000,Comedy,Tom Hanks,You've Got Mail,17768,65000000,1998,0
Oliver Stone,0,12000,Biography,Anthony Hopkins,Nixon,21130,50000000,1995,915
Oliver Stone,0,2000,Biography,Toby Jones,W.,4264,25100000,2008,0
Oliver Stone,0,720,Biography,Michael Wincott,The Doors,3044,38000000,1991,0
Oliver Stone,0,10000,Biography,Tom Cruise,Born on the Fourth of July,12098,14000000,1989,4000
Oliver Stone,0,826,Drama,Hal Holbrook,Wall Street,1607,15000000,1987,0
Oliver Stone,0,749,Drama,DemiÕçn Bichir,Savages,1948,45000000,2012,28000
Oliver Stone,0,721,Drama,Michael Wincott,Talk Radio,1966,4000000,1988,816
Oliver Stone,0,903,Drama,Frank Langella,Wall Street: Money Never Sleeps,1579,70000000,2010,13000
Oliver Stone,0,12000,Drama,Nicolas Cage,World Trade Center,14421,63000000,2006,0
Oliver Stone,0,14000,Drama,Al Pacino,Any Given Sunday,20761,55000000,1999,0
Orson Welles,0,1000,Drama,Rita Hayworth,The Lady from Shanghai,1055,2300000,1947,0
Patrick Gilmore,0,11000,Animation,Brad Pitt,Sinbad: Legend of the Seven Seas,11301,60000000,2003,880
Patrick Ryan Sims,0,416,Action,Claire Gordon-Harper,Echo Dr.,459,100000,2013,17
Paul Bolger,0,4000,Animation,Sarah Michelle Gellar,Happily N'Ever After,6863,47000000,2006,261
Paul Thomas Anderson,0,204,Comedy,Martin Dew,Inherent Vice,707,20000000,2014,18000
Paul Thomas Anderson,0,11000,Comedy,Adam Sandler,Punch-Drunk Love,11994,25000000,2002,0
Paul Thomas Anderson,0,3000,Drama,Don Cheadle,Boogie Nights,3677,15000000,1997,0
Paul Thomas Anderson,0,786,Drama,Patton Oswalt,Magnolia,1906,37000000,1999,13000
Paul Thomas Anderson,0,378,Drama,Mike Howard,The Master,427,32000000,2012,27000
Paul Thomas Anderson,0,272,Drama,Jim Meskimen,There Will Be Blood,533,25000000,2007,16000
Pete Docter,0,1000,Animation,Amy Poehler,Inside Out,2944,175000000,2015,118000
Pete Docter,0,1000,Animation,John Ratzenberger,Up,2635,175000000,2009,27000
Pete Docter,0,12000,Animation,Steve Buscemi,Monsters Inc.,15013,115000000,2001,0
Peter Billingsley,0,4000,Comedy,Jon Favreau,Couples Retreat,8172,60000000,2009,0
Peter Care,0,1000,Comedy,Kieran Culkin,The Dangerous Lives of Altar Boys,1292,12000000,2002,677
Peter Hastings,0,3000,Comedy,Haley Joel Osment,The Country Bears,8189,35000000,2002,422
Peter Hyams,0,1000,Action,CCH Pounder,End of Days,3903,83000000,1999,2000
Peter Hyams,0,1000,Action,David Huddleston,Capricorn One,5191,5000000,1977,2000
Peter Jackson,0,5000,Action,Orlando Bloom,The Lord of the Rings: The Return of the King,6434,94000000,2003,16000
Peter Jackson,0,16000,Action,Christopher Lee,The Lord of the Rings: The Two Towers,23052,94000000,2002,10000
Peter Jackson,0,5000,Action,Aidan Turner,The Hobbit: An Unexpected Journey,9152,180000000,2012,166000
Peter Jackson,0,5000,Action,Aidan Turner,The Hobbit: The Desolation of Smaug,9152,225000000,2013,83000
Peter Jackson,0,873,Drama,Michael Imperioli,The Lovely Bones,2370,65000000,2009,16000
Peter Jackson,0,873,Drama,Michael Imperioli,The Lovely Bones,2369,65000000,2009,16000
Peter M. Cohen,0,472,Comedy,Callie Thorne,Whipped,858,3000000,2000,131
Philip Zlotorynski,0,231,Comedy,Neil Hopkins,My Big Fat Independent Movie,313,3000000,2005,48
Piyush Dinker Pandya,0,250,Comedy,Purva Bedi,American Desi,454,250000,2001,133
Randall Rubin,0,363,Drama,Nicole Randall Johnson,Jimmy and Judy,997,1000000,2006,138
Rian Johnson,0,23000,Action,Joseph Gordon-Levitt,Looper,37387,30000000,2012,75000
Rian Johnson,0,975,Comedy,Zachary Gordon,The Brothers Bloom,3014,20000000,2008,0
Richard Attenborough,0,385,Drama,Ryan O'Neal,A Bridge Too Far,669,26000000,1977,0
Richard Linklater,0,11000,Action,Matthew McConaughey,The Newton Boys,11969,27000000,1998,315
Richard Linklater,0,21000,Animation,Robert Downey Jr.,A Scanner Darkly,39507,8700000,2006,0
Richard Linklater,0,14000,Comedy,Milla Jovovich,Dazed and Confused,18643,6900000,1993,10000
Richard Linklater,0,11000,Comedy,Matthew McConaughey,Bernie,11328,5000000,2011,15000
Richard Linklater,0,5,Comedy,Tommy Pallotta,Slacker,5,23000,1991,2000
Richard Linklater,0,2000,Comedy,Miranda Cosgrove,School of Rock,4403,35000000,2003,0
Richard Linklater,0,230,Drama,Ellar Coltrane,Boyhood,673,4000000,2014,92000
Richard Linklater,0,140,Drama,Seamus Davey-Fitzpatrick,Before Midnight,328,3000000,2013,62000
Richard Linklater,0,15,Drama,Hanno PÕschl,Before Sunrise,36,2500000,1995,22000
Richard Linklater,0,50,Drama,Vernon Dobtcheff,Before Sunset,65,2700000,2004,13000
Ricky Gervais,0,3000,Comedy,Jennifer Garner,The Invention of Lying,7252,18500000,2009,13000
Ridley Scott,0,891,Action,Mark Addy,Robin Hood,3244,200000000,2010,17000
Ridley Scott,0,14000,Action,Liam Neeson,Kingdom of Heaven,19600,130000000,2005,0
Ridley Scott,0,939,Action,Stephen Root,Black Rain,1748,30000000,1989,0
Ridley Scott,0,3000,Action,Djimon Hounsou,Gladiator,6521,103000000,2000,21000
Ridley Scott,0,29000,Action,Leonardo DiCaprio,Body of Lies,29824,70000000,2008,0
Ridley Scott,0,10000,Action,Viggo Mortensen,G.I. Jane,15569,50000000,1997,2000
Ridley Scott,0,12000,Action,Jeff Bridges,White Squall,16237,38000000,1996,911
Ridley Scott,0,13000,Action,Matt Damon,The Martian,14831,108000000,2015,153000
Ridley Scott,0,13000,Action,Michael Fassbender,Prometheus,24098,130000000,2012,97000
Ridley Scott,0,18000,Biography,Denzel Washington,American Gangster,20354,100000000,2007,0
Ridley Scott,0,883,Comedy,Archie Panjabi,A Good Year,3611,35000000,2006,9000
Ridley Scott,0,13000,Drama,Michael Fassbender,The Counselor,27797,25000000,2013,24000
Ridley Scott,0,2000,Drama,Ioan Gruffudd,Black Hawk Down,4270,92000000,2001,10000
Rob Reiner,0,217,Action,Marshall Bell,Stand by Me,644,8000000,1986,24000
Rob Reiner,0,18000,Action,Robin Wright,The Princess Bride,20060,16000000,1987,33000
Rob Reiner,0,11000,Comedy,Morgan Freeman,The Bucket List,14868,45000000,2007,22000
Rob Reiner,0,712,Comedy,Yaya DaCosta,And So It Goes,1673,18000000,2014,3000
Rob Reiner,0,1000,Comedy,Madeline Carroll,Flipped,4377,14000000,2010,14000
Rob Reiner,0,524,Comedy,Shawna Waldron,The American President,2668,62000000,1995,0
Rob Reiner,0,13000,Comedy,Bruce Willis,The Story of Us,14706,50000000,1999,0
Rob Reiner,0,227,Comedy,Bruno Kirby,When Harry Met Sally...,485,16000000,1989,0
Rob Reiner,0,372,Comedy,David Paymer,Alex  Emma,977,30000000,2003,625
Rob Reiner,0,2000,Drama,Alexa PenaVega,Ghosts of Mississippi,3968,36000000,1996,591
Rob Reiner,0,10000,Drama,Tom Cruise,A Few Good Men,14619,40000000,1992,0
Rob Zombie,0,1000,Drama,Sid Haig,The Lords of Salem,5158,2500000,2012,15000
Robert Butler,0,995,Action,Hector Elizondo,Turbulence,3952,71000000,1997,316
Robert Cary,0,827,Comedy,Frances Conroy,Ira  Abby,3574,3500000,2006,360
Robert D. Webb,0,356,Drama,James Drury,Love Me Tender,831,1000000,1956,365
Robert Marcarelli,0,488,Action,George Coe,The Omega Code,2428,7500000,1999,129
Robert Redford,0,18000,Drama,Robin Wright,The Conspirator,21163,25000000,2010,0
Robert Redford,0,2000,Drama,Adam Baldwin,Ordinary People,5122,6000000,1980,0
Robert Redford,0,13000,Drama,Matt Damon,The Legend of Bagger Vance,34774,60000000,2000,0
Robert Redford,0,19000,Drama,Scarlett Johansson,The Horse Whisperer,20683,60000000,1998,0
Robert Redford,0,11000,Drama,Meryl Streep,Lions for Lambs,32875,35000000,2007,0
Robert Rodriguez,0,12000,Action,Taylor Lautner,The Adventures of Sharkboy and Lavagirl 3-D,14899,50000000,2005,0
Robert Rodriguez,0,121,Action,Carlos Gallardo,El Mariachi,147,7000,1992,0
Robert Rodriguez,0,16000,Action,Quentin Tarantino,Desperado,33758,7000000,1995,0
Robert Rodriguez,0,40000,Action,Johnny Depp,Once Upon a Time in Mexico,46186,29000000,2003,0
Robert Rodriguez,0,16000,Action,Quentin Tarantino,Grindhouse,22186,53000000,2007,0
Robert Rodriguez,0,2000,Comedy,Alexa PenaVega,Spy Kids,4499,35000000,2001,0
Robert Rodriguez,0,12000,Comedy,Steve Buscemi,Spy Kids 2: Island of Lost Dreams,18291,38000000,2002,478
Robert Rodriguez,0,13000,Comedy,Sylvester Stallone,Spy Kids 3-D: Game Over,22935,38000000,2003,681
Robert Rodriguez,0,2000,Comedy,Alexa PenaVega,Spy Kids: All the Time in the World in 4D,4311,27000000,2011,0
Robert Rodriguez,0,87000,Comedy,Jimmy Bennett,Shorts,88422,40000000,2009,431
Robert Zemeckis,0,23000,Action,Joseph Gordon-Levitt,The Walk,23031,35000000,2015,24000
Robert Zemeckis,0,15000,Action,Tom Hanks,Cast Away,15838,90000000,2000,23000
Robert Zemeckis,0,18000,Animation,Robin Wright,Beowulf,31523,150000000,2007,3000
Robert Zemeckis,0,15000,Animation,Tom Hanks,The Polar Express,16264,165000000,2004,10000
Robert Zemeckis,0,18000,Animation,Robin Wright,A Christmas Carol,48878,200000000,2009,0
Robert Zemeckis,0,1000,Comedy,Lea Thompson,Back to the Future,3230,19000000,1985,39000
Robert Zemeckis,0,1000,Comedy,Lea Thompson,Back to the Future Part II,3660,40000000,1989,12000
Robert Zemeckis,0,1000,Comedy,Lea Thompson,Back to the Future Part III,3986,40000000,1990,0
Robert Zemeckis,0,15000,Comedy,Tom Hanks,Forrest Gump,15700,55000000,1994,59000
Robert Zemeckis,0,13000,Comedy,Bruce Willis,Death Becomes Her,25599,55000000,1992,8000
Robert Zemeckis,0,11000,Drama,Harrison Ford,What Lies Beneath,12890,100000000,2000,0
Robert Zemeckis,0,11000,Drama,Matthew McConaughey,Contact,12289,90000000,1997,15000
Robert Zemeckis,0,18000,Drama,Denzel Washington,Flight,20952,31000000,2012,64000
Russell Holt,0,373,Drama,Eric Johnson,The Work and the Glory,1233,7500000,2004,31
Ryan Coogler,0,282,Biography,Ahna O'Reilly,Fruitvale Station,687,900000,2013,17000
Ryan Coogler,0,13000,Drama,Sylvester Stallone,Creed,15106,35000000,2015,70000
S.R. Bindler,0,11000,Comedy,Matthew McConaughey,Surfer Dude,14599,6000000,2008,850
Sai Varadan,0,196,Drama,J.D. Williams,An American in Hollywood,942,125000,2014,72
Sam Mendes,0,925,Comedy,Catherine O'Hara,Away We Go,1997,17000000,2009,7000
Sam Mendes,0,15000,Drama,Tom Hanks,Road to Perdition,16828,80000000,2002,0
Sam Mendes,0,18000,Drama,Kevin Spacey,American Beauty,19078,15000000,1999,22000
Sam Mendes,0,29000,Drama,Leonardo DiCaprio,Revolutionary Road,53895,35000000,2008,0
Sam Raimi,0,24000,Action,J.K. Simmons,Spider-Man,40484,139000000,2002,5000
Sam Raimi,0,24000,Action,J.K. Simmons,Spider-Man 2,43388,200000000,2004,0
Sam Raimi,0,24000,Action,J.K. Simmons,Spider-Man 3,46055,258000000,2007,0
Sam Raimi,0,44000,Action,Tim Holmes,Oz the Great and Powerful,73441,215000000,2013,60000
Sam Raimi,0,44000,Action,Tim Holmes,Oz the Great and Powerful,73441,215000000,2013,60000
Sam Raimi,0,901,Comedy,Patricia Tallman,Army of Darkness,3913,13000000,1992,10000
Sam Raimi,0,634,Comedy,Ted Raimi,Evil Dead II,1347,3600000,1987,0
Sam Raimi,0,24000,Drama,J.K. Simmons,For Love of the Game,25469,50000000,1999,0
Scott Foley,0,927,Comedy,Donald Faison,Let's Kill Ward's Wife,2469,5000000,2014,0
Sean Penn,0,17000,Action,Kristen Stewart,Into the Wild,18752,15000000,2007,76000
Sean Penn,0,723,Drama,Costas Mandylor,The Pledge,793,45000000,2001,0
Sharon Greytak,0,433,Drama,Sally Kirkland,Archaeology of a Woman,1112,200000,2012,66
Sidney Lumet,0,738,Action,Lena Horne,The Wiz,1458,24000000,1978,0
Sidney Lumet,0,359,Drama,Jack Warden,12 Angry Men,1433,350000,1957,40000
Sidney Lumet,0,844,Drama,Charlotte Rampling,The Verdict,2330,16000000,1982,0
Sidney Lumet,0,3000,Drama,Robert Duvall,Network,5987,3800000,1976,17000
Sofia Coppola,0,4000,Biography,Kirsten Dunst,Marie Antoinette,7243,40000000,2006,0
Sofia Coppola,0,227,Comedy,Nathalie Fay,Somewhere,684,7000000,2010,0
Sofia Coppola,0,19000,Drama,Scarlett Johansson,Lost in Translation,32015,4000000,2003,17000
Sofia Coppola,0,4000,Drama,Kirsten Dunst,The Virgin Suicides,7103,6000000,1999,0
Sol Tryon,0,472,Comedy,Jim Gaffigan,The Living Wake,1047,500000,2007,339
Spike Jonze,0,12000,Comedy,Nicolas Cage,Adaptation.,25489,19000000,2002,0
Spike Jonze,0,512,Comedy,Willie Garson,Being John Malkovich,1171,13000000,1999,0
Spike Jonze,0,19000,Drama,Scarlett Johansson,Her,19359,23000000,2013,148000
Spike Lee,0,23000,Action,Joseph Gordon-Levitt,Miracle at St. Anna,26982,45000000,2008,0
Spike Lee,0,18000,Biography,Denzel Washington,Malcolm X,20143,33000000,1992,0
Spike Lee,0,1000,Comedy,Bernie Mac,The Original Kings of Comedy,1964,3000000,2000,290
Spike Lee,0,1000,Comedy,Alfre Woodard,Crooklyn,3267,14000000,1994,905
Spike Lee,0,873,Comedy,Michael Imperioli,Girl 6,4497,12000000,1996,251
Spike Lee,0,1000,Comedy,Gillian White,Bamboozled,4266,10000000,2000,1000
Spike Lee,0,413,Comedy,Tisha Campbell-Martin,School Daze,1284,6500000,1988,624
Spike Lee,0,539,Comedy,S. Epatha Merkerson,She's Gotta Have It,708,175000,1986,406
Spike Lee,0,3000,Comedy,Rami Malek,Da Sweet Blood of Jesus,4040,1420000,2014,447
Spike Lee,0,18000,Drama,Denzel Washington,Inside Man,19148,45000000,2006,0
Spike Lee,0,978,Drama,Mira Sorvino,Summer of Sam,5386,22000000,1999,0
Spike Lee,0,22000,Drama,Philip Seymour Hoffman,25th Hour,26050,15000000,2002,0
Spike Lee,0,782,Drama,Ruby Dee,Do the Right Thing,2892,6500000,1989,0
Spike Lee,0,1000,Drama,Bernie Mac,Get on the Bus,5963,2400000,1996,352
Spike Lee,0,18000,Drama,Denzel Washington,Mo' Better Blues,19065,10000000,1990,720
Spike Lee,0,18000,Drama,Denzel Washington,He Got Game,37315,25000000,1998,0
Stanley Kubrick,0,654,Comedy,George C. Scott,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1991,1800000,1964,18000
Stanley Kubrick,0,888,Drama,Scatman Crothers,The Shining,2560,19000000,1980,37000
Stefan C. Schaefer,0,898,Comedy,Nicole Beharie,My Last Day Without You,2116,1000000,2011,370
Stephen Milburn Anderson,0,26000,Comedy,Chris Hemsworth,Cash,27756,7000000,2010,694
Sterling Van Wagenen,0,1000,Drama,Emily Podleski,The Work and the Glory II: American Zion,1942,6500000,2005,19
Steve McQueen,0,2000,Biography,QuvenzhanÕ© Wallis,12 Years a Slave,4251,20000000,2013,83000
Steve Trenbirth,0,3000,Animation,Haley Joel Osment,The Jungle Book 2,4480,20000000,2003,227
Steven Seagal,0,854,Action,Mike Starr,On Deadly Ground,1860,50000000,1994,812
Steven Soderbergh,0,8000,Biography,Julia Roberts,Erin Brockovich,10003,52000000,2000,0
Steven Soderbergh,0,13000,Comedy,Matt Damon,The Informant!,16031,21000000,2009,0
Steven Soderbergh,0,17000,Comedy,Channing Tatum,Magic Mike,46646,7000000,2012,54000
Steven Soderbergh,0,8000,Comedy,Julia Roberts,Full Frontal,11327,2000000,2002,134
Steven Soderbergh,0,402,Drama,Peter Fonda,The Limey,1335,9000000,1999,944
Steven Soderbergh,0,3000,Drama,Don Cheadle,Out of Sight,3768,48000000,1998,0
Steven Soderbergh,0,17000,Drama,Channing Tatum,Side Effects,18469,30000000,2013,29000
Steven Soderbergh,0,17000,Drama,Channing Tatum,Side Effects,18469,30000000,2013,29000
Steven Soderbergh,0,599,Drama,Michael O'Neill,Traffic,1418,48000000,2000,0
Steven Soderbergh,0,828,Drama,Peter Gallagher,Sex Lies and Videotape,1431,1200000,1989,2000
Steven Soderbergh,0,845,Drama,Tony Curran,The Good German,2355,32000000,2006,559
Steven Soderbergh,0,13000,Drama,Matt Damon,Contagion,13634,60000000,2011,42000
Sylvio Tabet,0,721,Action,Michael Berryman,Beastmaster 2: Through the Portal of Time,2000,6000000,1991,125
Takeshi Kitano,0,865,Drama,Omar Epps,Brother,2126,10000000,2000,0
Terrence Malick,0,23000,Biography,Christian Bale,The New World,27829,30000000,2005,0
Terrence Malick,0,11000,Drama,Brad Pitt,The Tree of Life,13021,32000000,2011,39000
Terrence Malick,0,820,Drama,Sam Shepard,Days of Heaven,1618,3000000,1978,0
Terrence Malick,0,648,Drama,Nick Stahl,The Thin Red Line,1937,52000000,1998,0
Terry Gilliam,0,13000,Comedy,Matt Damon,The Brothers Grimm,27114,88000000,2005,0
Terry Gilliam,0,40000,Comedy,Johnny Depp,Fear and Loathing in Las Vegas,43105,18500000,1998,15000
Terry Gilliam,0,12000,Comedy,Jeff Bridges,The Fisher King,12947,24000000,1991,12000
Tim Robbins,0,13000,Drama,Bill Murray,Cradle Will Rock,16878,32000000,1999,625
Timothy BjÕ_rklund,0,886,Animation,Nathan Lane,Teacher's Pet,5139,10000000,2004,49
Timothy Hines,0,1000,Drama,Christopher Lambert,10 Days in a Madhouse,2059,12000000,2015,26000
Tom Hooper,0,20000,Drama,Hugh Jackman,Les MisÕ©rables,46204,61000000,2012,144000
Tom Reeve,0,330,Comedy,Joan Plowright,George and the Dragon,1073,32000000,2004,290
Tom Sanchez,0,3,Comedy,Nataniel SÕçnchez,The Knife of Don Juan,5,1200000,2013,75
Tommy Lee Jones,0,883,Drama,Barry Corbin,The Homesman,2896,16000000,2014,0
Trent Cooper,0,690,Comedy,Thomas F. Wilson,Larry the Cable Guy: Health Inspector,2135,4000000,2006,110
Tyler Perry,0,982,Comedy,John Amos,Madea's Witness Protection,2753,20000000,2012,0
Tyler Perry,0,975,Comedy,Alicia Witt,A Madea Christmas,3202,25000000,2013,0
Tyler Perry,0,607,Comedy,Eric Mendenhall,I Can Do Bad All by Myself,1465,13000000,2009,1000
Tyler Perry,0,2000,Comedy,Michael Jai White,Why Did I Get Married?,6510,15000000,2007,1000
Tyler Perry,0,1000,Comedy,Boris Kodjoe,Madea's Family Reunion,5264,6000000,2006,676
Tyler Perry,0,2000,Comedy,Michael Jai White,Why Did I Get Married Too?,6657,20000000,2010,0
Wade Gasque,0,267,Drama,Ty Parker,Tiger Orange,488,100000,2014,182
Warren Sheppard,0,918,Action,Jennifer Hale,Fight to the Finish,2091,150000,2016,381
Werner Herzog,0,23000,Action,Christian Bale,Rescue Dawn,24270,10000000,2006,0
Werner Herzog,0,12000,Drama,Nicolas Cage,Bad Lieutenant: Port of Call New Orleans,13809,20000000,2009,6000
Wes Anderson,0,13000,Animation,Bill Murray,Fantastic Mr. Fox,24770,40000000,2009,15000
Wes Anderson,0,13000,Comedy,Bill Murray,The Grand Budapest Hotel,15082,25000000,2014,149000
Wes Anderson,0,13000,Comedy,Bill Murray,The Life Aquatic with Steve Zissou,15757,50000000,2004,0
Wes Anderson,0,13000,Comedy,Bruce Willis,Moonrise Kingdom,27911,16000000,2012,71000
Wes Anderson,0,387,Comedy,Andrew Wilson,Bottle Rocket,648,7000000,1996,0
Wes Anderson,0,13000,Comedy,Bill Murray,Rushmore,15716,9000000,1998,5000
Wes Anderson,0,13000,Comedy,Bill Murray,The Royal Tenenbaums,14609,21000000,2001,0
Wes Craven,0,723,Comedy,John Witherspoon,Vampire in Brooklyn,2348,20000000,1995,1000
Wes Craven,0,1000,Comedy,Shannon Elizabeth,Cursed,2535,35000000,2005,0
William Cottrell,0,82,Animation,Adriana Caselotti,Snow White and the Seven Dwarfs,229,2000000,1937,0
William H. Macy,0,745,Comedy,Billy Crudup,Rudderless,1986,5000000,2014,0
William Shatner,0,12000,Action,Leonard Nimoy,Star Trek V: The Final Frontier,14710,27800000,1989,0
Zach Braff,0,17000,Comedy,Jim Parsons,Wish I Was Here,18947,6000000,2014,0
Zach Braff,0,625,Comedy,Armando Riesco,Garden State,1655,2500000,2004,0
Zack Snyder,0,15000,Action,Henry Cavill,Man of Steel,20495,225000000,2013,118000
Zack Snyder,0,15000,Action,Henry Cavill,Batman v Superman: Dawn of Justice,24450,250000000,2016,197000
Zack Snyder,0,986,Action,Matt Frewer,Watchmen,2530,130000000,2009,18000
Zack Snyder,0,4000,Action,Jon Hamm,Sucker Punch,7067,82000000,2011,42000
Zack Snyder,0,3000,Action,Ty Burrell,Dawn of the Dead,10438,26000000,2004,7000
Zack Snyder,0,2000,Animation,Abbie Cornish,Legend of the Guardians: The Owls of Ga'Hoole,4286,80000000,2010,16000
Zoran Lisinac,0,431,Comedy,Matthew Emerick,Along the Roadside,1087,250000,2013,231
